job.name,scen.name,rep.name,rep.methods,model,coef_of_interest,N,imp_m,imp_maxit,mice_method,dag_name,method,bhat,bhat_lo,bhat_hi,bhat_width,EY_prediction,overall.error,beta,form_string,gold_form_string,sancheck.prop_complete,sancheck.mean_RB,sancheck.mean_RC
job_1,1,25,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.13473288921544,1.37903980570634,2.89042597272455,1.51138616701821,7.94588442945093,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3369,0.3617,0.8146
job_1,1,26,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.03608478166068,1.94772363705444,2.12444592626692,0.176722289212485,7.99693910962083,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3474,0.37,0.8113
job_1,1,26,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.3106302145787,0.644530766578404,1.97672966257899,1.33219889600058,7.98604766923067,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3474,0.37,0.8113
job_1,1,26,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.29627835156133,0.624170388766319,1.96838631435635,1.34421592559003,7.961233573905,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3474,0.37,0.8113
job_1,1,27,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.98715610192745,1.90039293841809,2.0739192654368,0.173526327018715,8.01413498718955,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3389,0.3665,0.8138
job_1,1,27,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.65953055481033,1.45237177082438,3.86668933879629,2.41431756797191,8.03064706418998,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3389,0.3665,0.8138
job_1,1,27,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.58492467591044,1.4065390246021,3.76331032721878,2.35677130261669,8.00294700795083,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3389,0.3665,0.8138
job_1,1,28,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.89765371127569,1.80517173354303,1.99013568900834,0.18496395546531,8.01193241783429,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3507,0.3778,0.8153
job_1,1,28,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.18580728788908,1.56882944301084,2.80278513276732,1.23395568975648,8.0253341833706,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3507,0.3778,0.8153
job_1,1,28,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.20663522842737,1.5880483185264,2.82522213832833,1.23717381980194,8.00103239128101,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3507,0.3778,0.8153
job_1,1,29,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.08507867664576,1.99710901442378,2.17304833886774,0.17593932444396,8.00151423786971,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3534,0.3778,0.812
job_1,1,29,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.90848695152234,1.50080076986891,2.31617313317577,0.81537236330686,7.99599914791321,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3534,0.3778,0.812
job_1,1,29,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.93969256210252,1.52657166939017,2.35281345481487,0.826241785424701,7.97506912809506,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3534,0.3778,0.812
job_1,1,30,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.02255547614757,1.92798622502493,2.11712472727021,0.189138502245277,7.98877695335914,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3462,0.3725,0.8113
job_1,1,30,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.75443935619693,1.73759040074819,3.77128831164567,2.03369791089748,7.98383634423217,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3462,0.3725,0.8113
job_1,1,30,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.65586203785645,1.64920082235352,3.66252325335939,2.01332243100587,7.9617088596519,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3462,0.3725,0.8113
job_1,1,31,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.98846249606156,1.89873512291693,2.0781898692062,0.179454746289273,8.03086645812302,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3543,0.3794,0.8076
job_1,1,31,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,2.252814879128,1.63796969394351,2.8676600643125,1.22969037036899,8.03657369849523,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3543,0.3794,0.8076
job_1,1,31,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,2.22771901124417,1.60968654147389,2.84575148101445,1.23606493954056,8.01663950431466,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3543,0.3794,0.8076
job_1,1,32,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,1.9867422243163,1.89802695685654,2.07545749177607,0.17743053491953,8.00639869278662,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3402,0.364399999999999,0.8125
job_1,1,32,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,1.74281934882653,1.00993640919427,2.47570228845879,1.46576587926452,7.9894582224018,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3402,0.364399999999999,0.8125
job_1,1,32,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,IPW-custom,1.72191023796388,0.988947350323227,2.45487312560452,1.4659257752813,7.96422709946134,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.3402,0.364399999999999,0.8125
job_1,1,33,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,gold,2.03304096838788,1.94761685514276,2.118465081633,0.170848226490241,8.00923142350813,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.347,0.368900000000001,0.8056
job_1,1,33,gold ; CC ; IPW-custom,OLS,A,10000,5,100,pmm,9A,CC,3.26367243883883,2.27035788425689,4.25698699342078,1.98662910916389,8.01971369694731,,,B ~ A * C * D,B1 ~ A1 * C1 * D1,0.347,0.368900000000001,0.8056
